,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
14b01Ac6,527.0,[ 0.2609926   0.21492817  0.15545922  0.13486822],"[[ -2.70378323e+01  -2.54200857e+01  -2.26940956e+01  -2.28025157e+01]
 [  1.53276984e+00   2.46172583e+00   2.76841468e+00   2.59594531e+00]
 [ -6.09860775e-02  -1.06121019e-01  -2.37062617e-01   1.11594083e-02]
 [ -4.29301078e-01  -6.71200716e-01  -8.02390502e-01  -4.84442411e-01]
 [ -1.78875425e-01  -7.48218014e-01  -9.28663939e-01  -1.11461542e+00]
 [ -3.14829229e-01  -7.30534715e-01  -6.21970275e-01  -1.00279516e+00]
 [ -1.57243720e-01  -6.57647671e-01  -6.44821097e-01  -5.25037018e-01]
 [  6.68014022e-01  -2.66557599e-02   1.83388553e-02  -4.57142406e-01]
 [  1.50980521e-01  -1.58973842e-01   2.07242354e-01  -2.59059293e-01]
 [ -2.41618548e-01  -2.24504950e-01   4.11070624e-01   8.12399974e-01]
 [ -2.77040427e-01  -1.68991951e-01   4.05050946e-01   8.30365131e-01]
 [  6.12149994e-01   4.89696263e-01   3.22778697e-01   2.07913228e-01]]",[ 0.00157173  0.00561518  0.13364523  0.35867674],"[[  1.33658832e-02   4.99176879e-03   1.21889617e-03   2.15936258e-04]
 [  6.05748427e-02   6.81642526e-03   1.93362668e-03   3.42357177e-04]
 [  4.99236300e-03   1.46409735e-02   7.08853506e-04   6.35618252e-04]
 [  4.03309157e-03   1.71067323e-02   1.91463546e-03   4.74114610e-04]
 [  5.37309807e-03   7.05518067e-03   1.48133711e-03   7.68201693e-04]
 [  2.01687160e-01   5.18600245e-02   2.80967702e-03   1.89817200e-03]
 [  9.29217520e-04   1.44814974e-03   4.96619067e-04   1.33843626e-04]
 [  3.88545450e-03   4.46302184e-02   1.02023556e-02   7.59393520e-03]
 [  4.34725896e-03   2.10627202e-02   1.06873913e-01   1.78537303e-01]
 [  1.06491993e-02   1.51430612e-02   8.70532350e-02   1.92300453e-02]]",[ 0.          0.00988529  0.02465665  0.020716  ],[ 0.24968199  0.23935199  0.20992926  0.18724615],[ 1.35824552  0.6843952   0.11613024  0.07000453],[ 0.07634543  0.12140175  0.07008761  0.04505632],4021.10569371,[ 2.66881061  2.1515561   2.25536783  3.16261616],[ 0.05489251  0.01500242  0.03511604  0.0488022 ],[ 0.2875  0.0925  0.05    0.045 ]
14b01Ac8,762.0,[ 0.25998319  0.25229962],"[[-23.19128874 -21.89785846]
 [  1.88941942   0.96234135]
 [  0.19385582  -0.37960084]
 [ -0.30455205   0.08689718]
 [ -0.26765509  -0.24419309]
 [ -0.22801993  -0.2828409 ]
 [ -0.71527991  -0.70101632]
 [ -1.11043018  -1.19474004]
 [ -0.2667582   -0.6151702 ]
 [ -0.1252435   -0.15968984]
 [  0.38338399   0.81461384]
 [  0.73091709   0.73796709]]",[ 0.03996151  0.09710483],"[[ 0.0010251   0.00220525]
 [ 0.00424817  0.00149668]
 [ 0.0062985   0.00163817]
 [ 0.02412517  0.00307892]
 [ 0.01485221  0.0115437 ]
 [ 0.09341694  0.06761416]
 [ 0.00672822  0.06136483]
 [ 0.06706461  0.08291116]
 [ 0.00367753  0.00106972]
 [ 0.00291204  0.00173752]]",[ 0.          0.00480134],[ 0.26222319  0.23047433],[ 0.60099759  0.91232334],[ 0.08260325  0.09136421],3112.40244827,[ 2.74936399  3.16908604],[ 0.02871904  0.02989707],[ 0.08    0.1525]
14b01Ac9,739.0,[ 0.21028385  0.20398088  0.19959221],"[[ -2.24489890e+01  -2.23318489e+01  -2.37673591e+01]
 [  1.48100308e+00   1.70316845e+00   1.44819809e+00]
 [ -1.27120581e+00  -1.47767423e+00  -1.35655964e+00]
 [  3.10331530e-01  -7.67033134e-02  -2.61910130e-01]
 [ -2.91868600e-01  -1.89367272e-01  -6.69382068e-01]
 [ -8.97532598e-01  -7.64125868e-01  -9.50707348e-01]
 [  4.84954575e-03  -1.23527142e-02  -2.59121125e-01]
 [ -9.13506978e-01  -9.46872715e-01  -1.16921436e+00]
 [ -3.59284838e-01  -1.31655132e-01  -2.48086185e-01]
 [  1.39443186e-01   2.27150577e-01   7.23584617e-02]
 [  8.31022201e-01   5.72321145e-01   5.60773589e-01]
 [  4.60514689e-01   3.72869879e-01   4.61136705e-01]]",[ 0.09793158  0.05696177  0.03356455],"[[ 0.00051489  0.0011925   0.00025214]
 [ 0.00696283  0.0150697   0.00650582]
 [ 0.00163171  0.00252953  0.0013453 ]
 [ 0.00099134  0.00184846  0.0013243 ]
 [ 0.00162758  0.00184401  0.00107387]
 [ 0.00561268  0.01484181  0.01373416]
 [ 0.01218367  0.02239137  0.02009288]
 [ 0.02953354  0.06066068  0.15165009]
 [ 0.00079274  0.00508941  0.00051094]
 [ 0.00104319  0.00444179  0.00145254]]",[ 0.          0.0046814   0.01186962],[ 0.2037205   0.19787932  0.20113535],[ 1.20136713  1.30719117  0.71964621],[ 0.12265332  0.11764706  0.07133917],4279.12713062,[ 3.24638877  3.10836758  3.28296935],[ 0.00810786  0.01639308  0.04111134],[ 0.1675  0.1675  0.1225]
14b02Aa0,4395.0,[ 0.67820606  0.68771271  0.60748252  0.46915835],"[[ -2.83327165e+01  -2.81844621e+01  -2.48881246e+01  -2.36802884e+01]
 [  1.19817424e+00  -2.02349231e-01  -1.46754289e-01  -7.66676219e-01]
 [  7.99462105e-02   1.49005901e-01   4.98601230e-01   2.81318866e-01]
 [ -2.65288730e-02  -1.22201497e-01   2.12805493e-02  -4.11661978e-01]
 [  1.59725901e-01   3.08882781e-01  -1.94268384e-01  -3.31940043e-01]
 [  7.61946594e-02   1.60591675e-01   3.70989786e-01   3.98494869e-02]
 [  2.35993745e-01   5.48352073e-02   4.17375603e-01   2.08591100e-01]
 [ -6.33124988e-02   2.27175617e-01   1.84616718e-01  -7.43394305e-02]
 [  1.38689366e-01   9.02730948e-02  -2.80105833e-02  -3.43013796e-01]
 [  3.28372507e-01  -4.01473465e-02  -6.39450983e-02  -5.42923022e-02]
 [  3.34977714e-01   2.28395291e-01   1.40932843e-01   9.91585899e-03]
 [  1.63840213e-01  -1.77794859e-01   1.46545191e-01   8.84567860e-02]]",[ 0.00966617  0.0291203   0.03682859  0.02468217],"[[  5.75655071e-04   3.26995535e-04   4.96200345e-04   1.66523086e-03]
 [  3.00328283e-03   1.74150007e-03   2.70676335e-03   4.32885666e-03]
 [  2.12856129e-04   3.58546326e-04   9.70109485e-04   5.52814715e-03]
 [  2.04893634e-04   8.83579274e-05   7.48938249e-04   1.17425227e-03]
 [  9.69846426e-04   1.66252453e-04   1.02248599e-03   1.71068412e-03]
 [  3.58411721e-02   1.43620426e-02   1.88199320e-02   6.04801068e-03]
 [  1.23883978e-03   3.85115880e-04   2.16035001e-04   1.42459321e-03]
 [  2.00974142e-04   7.26241694e-04   6.67989800e-04   3.50801484e-03]
 [  4.22040297e-04   1.16894911e-03   1.80374394e-03   7.44443652e-03]
 [  8.52933283e-03   1.74825332e-02   4.25895607e-03   1.25028029e-02]]",[ 0.          0.00255748  0.0021276   0.00298382],[ 0.26788584  0.24731759  0.27055286  0.25692378],[ 2.29441024  2.37575186  2.55896186  2.94407516],[ 0.6795995   0.64956195  0.58197747  0.40801001],195.49424544,[ 3.15729734  2.86770131  2.95204868  2.92014016],[ 0.0097404   0.00575181  0.00499232  0.00341598],[ 0.92    0.9025  0.8975  0.77  ]
14b02Aa1,1629.0,[ 0.32406037  0.30532664],"[[ -2.16945917e+01  -2.10893749e+01]
 [ -3.42745258e-01   1.75092557e-02]
 [  3.98055752e-01   3.55765703e-01]
 [  1.01560529e+00   7.89812504e-01]
 [ -9.09383647e-02  -4.12242218e-01]
 [  2.19998241e-01   6.19606116e-02]
 [ -2.88120284e-01  -2.41554542e-01]
 [ -8.20400586e-01  -7.41188109e-01]
 [ -3.93477293e-01  -3.26943546e-01]
 [ -5.47540473e-01  -6.95798419e-01]
 [ -7.40574242e-02  -3.81696944e-01]
 [ -4.12525986e-01  -4.41083162e-01]]",[ 0.05719396  0.0895433 ],"[[ 0.004479    0.00102127]
 [ 0.02592248  0.01192224]
 [ 0.05158457  0.10920534]
 [ 0.0092738   0.01550118]
 [ 0.0014314   0.00455326]
 [ 0.00275058  0.00217085]
 [ 0.00211944  0.00142863]
 [ 0.00598597  0.00617753]
 [ 0.00425218  0.00279824]
 [ 0.00812508  0.00468064]]",[ 0.          0.00171926],[ 0.21915259  0.22073534],[ 2.44219378  2.14804072],[ 0.26157697  0.20025031],853.230918333,[ 3.17246015  3.29169914],[ 0.01387122  0.02895142],[ 0.46  0.38]
14b02Aa10,422.0,[ 0.15053688],"[[-22.69642236]
 [  2.9390256 ]
 [  0.29409406]
 [  0.44565592]
 [ -1.1066248 ]
 [ -0.10445494]
 [  0.28259955]
 [ -0.42917942]
 [ -0.30555167]
 [ -0.73213744]
 [ -0.75703682]
 [  0.23384855]]",[ 0.08614403],"[[ 0.00141608]
 [ 0.02494365]
 [ 0.15520542]
 [ 0.07848483]
 [ 0.01603317]
 [ 0.00879591]
 [ 0.00040479]
 [ 0.00233678]
 [ 0.00187619]
 [ 0.00418826]]",[ 0.],[ 0.20110164],[ 0.30701915],[ 0.05131414],2927.27586674,[ 3.05686331],[ 0.04441203],[ 0.0625]
14b02Aa11,607.0,[ 0.16997588  0.1356753   0.16992447],"[[ -2.21832305e+01  -2.30401779e+01  -2.36567081e+01]
 [  2.31202576e+00   2.73916011e+00   2.67569674e+00]
 [ -8.32320812e-01  -9.86505884e-01  -2.88686833e-01]
 [  2.58545644e-01   1.39668750e-02  -4.28823436e-01]
 [ -4.94519817e-01  -1.36819823e+00  -9.34522508e-01]
 [  1.97289373e-03  -6.58088473e-01  -1.17309826e-01]
 [  4.82659789e-01   1.01139453e-01  -2.70098428e-01]
 [ -4.50012362e-02  -1.46306965e-01  -3.66475595e-01]
 [ -1.02109298e+00  -8.01410527e-01  -5.76796642e-01]
 [ -1.01355422e+00  -4.68110715e-01  -1.01832942e+00]
 [ -6.72121395e-01  -7.47979319e-01  -6.57591491e-01]
 [ -3.99505083e-02  -2.60889608e-02  -1.49572703e-02]]",[ 0.09918431  0.0879236   0.0388602 ],"[[ 0.00098444  0.00105056  0.0046609 ]
 [ 0.01706653  0.03930125  0.04127321]
 [ 0.09367311  0.09377574  0.00867393]
 [ 0.09843081  0.09426788  0.14945207]
 [ 0.01140696  0.0259751   0.05953616]
 [ 0.00557763  0.01092746  0.00889311]
 [ 0.00086353  0.00090578  0.00039405]
 [ 0.00119597  0.0020156   0.00374521]
 [ 0.00074774  0.00199094  0.0006092 ]
 [ 0.00125789  0.00087698  0.00108083]]",[ 0.          0.00648484  0.01315187],[ 0.20831091  0.16635919  0.22117128],[ 0.48187422  0.34616862  0.21016356],[ 0.06382979  0.05757196  0.06007509],4106.86388866,[ 3.28412647  3.24596153  2.78468749],[ 0.03462807  0.033886    0.04190576],[ 0.0725  0.0625  0.065 ]
14b02Aa12,2288.0,"[ 0.31727093  0.22111936  0.20610892  0.19545269  0.1956976   0.6402126
  0.72166552  0.7355551   0.67528728  0.35254794  0.48106104]","[[ -2.37306370e+01  -2.21448997e+01  -2.14048533e+01  -2.20864122e+01
   -2.32321910e+01  -3.25030380e+01  -3.21317734e+01  -3.32988940e+01
   -3.46878112e+01  -3.60243163e+01  -3.07851437e+01]
 [  1.35604517e+00   1.12687599e+00   8.28758481e-01   1.19606575e+00
    2.02137279e+00   2.07380638e-02   8.97974887e-03  -1.72690715e-01
    5.71207511e-01   6.09704906e-01   1.43656928e-01]
 [  1.46211516e-01   1.68675717e-01  -2.24070374e-01  -3.41753855e-01
   -7.90591044e-01   6.46321808e-01   6.55202204e-01   5.21453829e-01
    9.20195402e-01   4.21452151e-01   2.56127220e-01]
 [ -8.95847207e-01  -9.78577393e-01  -1.09980412e+00  -1.11937687e+00
   -8.09722773e-01  -5.96789176e-02   4.17782614e-01   1.43653662e-01
    7.29269745e-02   3.89617245e-01  -5.08202005e-01]
 [ -1.94158967e-01  -1.78946799e-01  -4.67799326e-01  -3.38007329e-01
   -6.44927412e-01  -4.88722938e-01   1.86189211e-02  -1.30272337e-01
    8.18298851e-02   4.47209854e-01  -2.31739817e-01]
 [ -5.93210245e-01   3.54916827e-01   4.72275608e-01   4.19243740e-01
    3.81057196e-01  -3.44942783e-01  -1.81281683e-01  -2.69033795e-01
    2.85274208e-01   1.93038745e-01   6.57600483e-01]
 [ -8.35672592e-01  -6.84689851e-01  -1.70018579e-01  -8.07320863e-02
   -2.38680503e-01   2.02477159e-01   4.19720539e-01   4.48178309e-01
    2.30802623e-01   4.99971645e-01   9.12871484e-01]
 [ -6.20173590e-01  -5.79594922e-01  -3.56626359e-01  -4.68887417e-01
   -2.26779459e-01  -1.24926183e-01   1.94498663e-01   2.40403880e-01
   -9.03239206e-03   1.06466799e-01   8.35927426e-02]
 [ -9.69820021e-01  -8.79606483e-01  -8.87535644e-01  -8.98902151e-01
   -7.51571221e-01  -6.06108784e-01   9.75409050e-02   1.94761626e-01
   -4.33612916e-02  -1.95112610e-01   3.24843958e-01]
 [ -1.84637390e-02  -3.79494957e-01  -8.63298351e-01  -8.19600110e-01
   -6.11159544e-01  -4.90390083e-01   1.01299182e-01   3.32486174e-01
    1.69135323e-01   2.72170248e-01   2.37426442e-02]
 [  3.03055039e-01   4.33998218e-01   3.71881051e-01   1.04702042e-01
    5.25311831e-02  -1.45604549e-01   1.79033320e-01   1.65339090e-01
    4.25766658e-02  -3.81164086e-02  -2.29393711e-01]
 [  7.61575248e-01   7.81425708e-01   1.09819728e+00   5.74276544e-01
    3.65184442e-01   2.71469462e-01   1.06804391e-01  -7.70143441e-02
    1.31301957e-02   5.12727475e-02  -4.47864068e-02]]","[  2.36000040e-02   6.14756733e-02   1.24593845e-01   1.02659312e-01
   1.85064660e-02   1.87159183e-04   8.18971062e-04   7.52210465e-04
   1.15230513e-04   6.01700845e-06   1.32750552e-04]","[[  1.58076756e-03   6.13292262e-04   4.31010262e-04   2.28835735e-04
    2.83556057e-03   2.34835946e-04   1.01409353e-03   3.14981745e-04
    7.10340777e-04   3.04779329e-04   1.92360746e-03]
 [  4.98853328e-03   2.32865924e-03   1.47846707e-03   2.04340401e-03
    7.19899375e-03   1.44026911e-03   1.48971892e-03   4.51984017e-04
    5.31312912e-03   1.67432222e-02   3.38510523e-02]
 [  1.39767384e-03   3.20739278e-03   1.78685193e-03   1.12446499e-03
    1.65673702e-02   8.72203270e-04   1.16231514e-04   1.04612922e-04
    2.89923313e-04   8.15675090e-04   3.64820653e-03]
 [  1.21645530e-02   5.97158284e-03   1.88617114e-02   3.11535205e-02
    4.34707509e-02   1.59690035e-03   2.26246597e-04   8.01752463e-05
    4.08832583e-04   1.44596829e-03   3.90511171e-03]
 [  2.15696694e-02   1.62148741e-02   7.94400214e-02   6.41830775e-02
    5.93529702e-02   1.13299503e-03   1.67056946e-04   1.16805878e-04
    1.96699140e-04   5.87655256e-04   2.45856209e-03]
 [  9.35690641e-02   2.91016302e-02   5.42214030e-02   8.39624621e-03
    2.77982862e-02   1.60290856e-02   1.58760671e-02   1.87274029e-03
    1.02571706e-02   1.58638214e-01   3.05178699e-02]
 [  6.32056496e-03   6.65716408e-02   1.48355925e-02   2.66636831e-03
    6.88630401e-03   4.08058476e-04   9.24362153e-05   1.27378919e-04
    1.44627158e-04   3.50789507e-04   2.97118876e-03]
 [  6.15308164e-02   9.49394317e-02   1.16072231e-02   2.61804942e-03
    9.63452012e-03   1.12417003e-03   3.73222380e-04   3.42020407e-04
    2.47957012e-04   5.97115943e-04   1.87700622e-03]
 [  2.11457202e-03   8.57972348e-04   7.60574092e-04   8.08434196e-04
    3.32563727e-03   1.26476400e-03   1.29035203e-03   2.29726137e-03
    3.10291234e-03   8.86372328e-04   1.30794965e-03]
 [  4.74354679e-03   2.53802366e-03   7.67957748e-04   8.56114324e-04
    3.12037472e-03   1.80273402e-02   1.49347424e-03   1.40969754e-02
    4.49999225e-02   8.99470942e-02   4.20953568e-03]]","[ 0.          0.00568196  0.00999901  0.00599632  0.00858357  0.0156239
  0.00218925  0.00161013  0.00290727  0.00941387  0.01257502]","[ 0.2833459   0.19866466  0.18129888  0.18592926  0.22442286  0.28843302
  0.25252332  0.24771253  0.28858246  0.31232581  0.27327607]","[ 1.01607124  0.91821612  0.72775561  0.51919179  0.51662032  2.44237394
  1.9682682   2.00888101  2.32701265  0.7985595   2.96369103]","[ 0.2428035   0.0738423   0.09261577  0.06758448  0.09637046  0.39048811
  0.72215269  0.67459324  0.29411765  0.08010013  0.281602  ]",3274.22937498,"[ 2.74799595  3.18978753  3.20456002  2.71383601  0.77097671  2.31885714
  2.81277246  2.65376083  2.17291934  1.86163818  1.97872442]","[ 0.02815555  0.0294823   0.02432543  0.01840513  0.01794652  0.00596628
  0.00455685  0.00440665  0.0122422   0.04779251  0.01099996]","[ 0.28    0.2525  0.12    0.075   0.0825  0.9075  0.935   0.9375  0.93
  0.115   0.7775]"
14b02Aa13,632.0,[ 0.17954044  0.15406122  0.29527956  0.31687627  0.30452501  0.30224865],"[[ -3.63355791e+01  -3.57267761e+01  -3.62176551e+01  -2.37039720e+01
   -2.31855697e+01  -2.31857000e+01]
 [  8.19385767e-01   2.23709023e+00   6.41756650e-01   1.33039966e+00
    1.05411404e+00  -4.59611606e-01]
 [  3.71028666e-01   3.15654340e-01   8.56404628e-01   9.20787717e-01
    1.65956106e+00   3.46762189e-01]
 [  6.36934649e-01   3.89066201e-01   1.78442536e-01  -1.11550169e+00
   -1.16857614e+00  -1.88773740e+00]
 [  5.47746683e-02   2.03003588e-01   2.50097961e-01  -4.54116593e-02
   -2.58652247e-01  -8.63282127e-01]
 [  8.77085436e-01   1.75907168e-01   3.40021349e-01  -1.08087256e+00
   -8.74742735e-01  -1.00207502e+00]
 [ -2.87339583e-01   1.47427708e-01   5.10794360e-02  -3.45967327e-01
   -3.78481668e-01  -6.98856119e-01]
 [  8.91849647e-02   1.29619029e-01   3.01164293e-02  -6.42109015e-01
   -8.15023009e-01  -6.69963060e-01]
 [  1.72486734e-01   7.18400061e-02   4.17737458e-02  -2.41249893e-01
   -4.62756111e-01  -6.05660233e-01]
 [ -1.18322798e-01   9.82975775e-02   1.69510868e-01   2.43541824e-01
    4.77332680e-01   5.15550199e-01]
 [ -1.42399638e-01   9.85874312e-02   1.66770302e-01   5.34429134e-02
    3.84134045e-01   8.72438113e-01]
 [ -2.58946316e-02   2.00329866e-02   1.25642827e-01   4.04592923e-01
    8.11864100e-01   1.21825291e+00]]","[  4.22557304e-05   1.73283325e-05   1.54808428e-05   1.80769556e-02
   9.09661087e-02   1.13919198e-01]","[[  4.22322956e-05   1.82477626e-04   7.86857497e-05   3.20705993e-03
    4.98886712e-04   2.92327200e-04]
 [  3.04560570e-02   6.59276945e-02   1.06409508e-02   5.53798491e-03
    1.12034359e-03   2.83686226e-04]
 [  1.83202971e-04   5.07034302e-04   1.58567489e-04   2.23674343e-03
    1.88292570e-03   3.49214608e-04]
 [  1.41597022e-04   1.66972988e-03   3.68081036e-04   4.73284131e-03
    2.96800678e-03   6.87901957e-04]
 [  6.59730255e-05   5.06938634e-04   1.27254512e-04   2.98175871e-02
    2.97392664e-03   9.27967978e-04]
 [  2.40184965e-01   1.28952070e-01   2.43496480e-02   4.87088315e-02
    3.88488738e-03   1.64982084e-02]
 [  2.05182016e-05   7.48576169e-05   9.51437536e-05   5.25571177e-03
    2.73964418e-03   5.06999222e-03]
 [  3.61379553e-05   2.85629977e-04   1.38823717e-04   4.38579110e-02
    9.42089330e-02   1.20855882e-01]
 [  1.04433642e-04   1.36809837e-03   2.40845069e-04   7.71527945e-03
    2.04600511e-03   2.02400803e-03]
 [  7.48716512e-02   9.87551324e-02   1.50817863e-01   5.78540786e-03
    2.05632386e-03   9.83353254e-04]]",[ 0.          0.00957243  0.01160848  0.05939377  0.00833424  0.00211925],[ 0.25403027  0.24575101  0.32215334  0.24220188  0.21581786  0.20094769],[ 0.09435308  0.08493598  0.18325451  1.47078002  1.32926457  1.33392398],[ 0.02002503  0.01126408  0.00250313  0.09011264  0.18147685  0.17271589],2917.90969703,[ 2.7419695   3.1436247   3.11656513  1.62784386  2.89989662  3.25770926],[ 0.06722158  0.04403837  0.04135374  0.01620417  0.02553344  0.03299786],[ 0.0025  0.005   0.      0.3825  0.3675  0.3675]
14b02Aa14,311.0,[ 0.14478609],"[[-23.10448921]
 [  3.34378817]
 [  0.66769224]
 [ -0.50154216]
 [ -1.08088781]
 [ -0.59922733]
 [ -0.34593758]
 [ -0.45620752]
 [ -0.61924705]
 [ -0.84980858]
 [ -0.546471  ]
 [  0.6672421 ]]",[ 0.29966636],"[[  4.47612990e-04]
 [  2.12686403e-03]
 [  7.83348268e-03]
 [  2.93214295e-02]
 [  1.11592352e-01]
 [  1.22542900e-01]
 [  4.38512273e-05]
 [  6.90844887e-03]
 [  8.65983930e-04]
 [  8.67549152e-04]]",[ 0.],[ 0.22150877],[ 0.05193111],[ 0.04130163],3512.59903775,[ 3.23924201],[ 0.04254298],[ 0.0375]
14b02Aa15,804.0,[ 0.34348471],"[[-23.56243635]
 [  2.01415265]
 [  0.4281034 ]
 [ -1.13676809]
 [ -1.44494768]
 [ -0.63825966]
 [ -0.98400884]
 [ -0.44354251]
 [ -0.5752421 ]
 [ -0.09396708]
 [  0.15323462]
 [  0.43485655]]",[ 0.0471439],"[[ 0.0020657 ]
 [ 0.00107582]
 [ 0.01506745]
 [ 0.08141318]
 [ 0.0017515 ]
 [ 0.03432427]
 [ 0.00088194]
 [ 0.04846916]
 [ 0.01747957]
 [ 0.00836554]]",[ 0.],[ 0.3284493],[ 0.66041105],[ 0.11514393],3924.26324295,[ 2.91826529],[ 0.02383817],[ 0.0725]
14b02Aa16,297.0,[ 0.1660562],"[[ -2.40217502e+01]
 [  2.19921062e+00]
 [ -6.56743451e-02]
 [ -2.50150520e-01]
 [ -2.55732520e-01]
 [ -8.07090995e-03]
 [ -5.34417312e-01]
 [ -7.59551341e-01]
 [ -1.45879600e+00]
 [ -4.43786756e-01]
 [  6.28990257e-04]
 [  6.73880097e-01]]",[ 0.05024144],"[[  1.03879708e-04]
 [  1.73356409e-03]
 [  3.21718390e-03]
 [  4.95900459e-02]
 [  1.75922957e-01]
 [  5.62827008e-02]
 [  1.13791311e-03]
 [  6.32215802e-03]
 [  3.78323309e-04]
 [  5.94481006e-04]]",[ 0.],[ 0.20406166],[ 0.17276554],[ 0.0350438],2868.4361593,[ 3.14572424],[ 0.04942893],[ 0.04]
14b02Aa17,837.0,[ 0.19344501  0.18736063  0.21394601],"[[-22.49645107 -22.63652905 -23.04262674]
 [  1.62546269   1.25429978   1.14717353]
 [ -0.965626    -1.35313217  -1.53566323]
 [ -0.70076411  -0.50894657  -0.17204453]
 [ -0.73284659  -0.90385249  -0.56939571]
 [  0.2268396   -0.30907417  -0.06705354]
 [  0.090194     0.07646466   0.26737558]
 [ -0.71325299  -0.99624336  -0.79837948]
 [ -0.59808008  -0.70727931  -0.25344757]
 [ -0.64900108  -0.83776832  -0.64862376]
 [  0.4588953    0.25314494   0.21102801]
 [  0.45334258   0.79819981   0.59872135]]",[ 0.05012397  0.08143324  0.05596314],"[[ 0.00139147  0.00032604  0.00038501]
 [ 0.00246317  0.00057155  0.00052197]
 [ 0.00270983  0.00094723  0.00038648]
 [ 0.00887188  0.00436578  0.02055276]
 [ 0.07350101  0.12692814  0.06173237]
 [ 0.06536019  0.03182756  0.00163192]
 [ 0.01215747  0.00374227  0.00124737]
 [ 0.00320835  0.00294895  0.00436617]
 [ 0.00091972  0.00050939  0.00054147]
 [ 0.00088782  0.00049672  0.00051736]]",[ 0.          0.00430556  0.01217727],[ 0.1990938   0.17316338  0.1998369 ],[ 0.65729169  0.96969583  1.25128283],[ 0.08886108  0.10513141  0.12390488],7146.0102155,[ 2.34651414  3.03364388  3.17854025],[ 0.02480968  0.03485054  0.01705703],[ 0.1075  0.1775  0.175 ]
14b02Aa18,621.0,[ 0.16767547  0.15631346  0.18502522  0.17353532  0.14820958  0.1524691 ],"[[-23.83086773 -22.85750981 -23.57245708 -22.26957712 -23.23159304
  -25.4941907 ]
 [  3.37877727   2.46389066   1.10554634   1.86774808   2.51193438
    2.62368989]
 [ -1.34410069  -2.125318    -2.43136677  -1.82928159  -0.44759468
   -0.39027916]
 [ -0.36204992  -0.60655413  -0.26177031  -0.33432542  -0.26474682
   -0.75297665]
 [  0.23624437   0.09901528  -0.30625754  -0.84136694  -1.10053697
   -1.20844114]
 [ -0.39208119  -1.17861594  -1.79236915  -1.67824032  -1.06534776
   -0.91021361]
 [ -0.42987383  -0.42578256   0.07736099   0.09307731   0.18521034
   -0.3054737 ]
 [ -0.3498474   -0.31807276  -0.88305499  -0.89138081  -0.66528683
   -0.14149156]
 [ -0.78093114  -0.74058665  -0.76341071  -0.2111531    0.49216689
    0.37979677]
 [ -0.45215587  -0.57415883  -0.16479594   0.27015041   0.62263328
    0.57657219]
 [  0.37120817   0.98546006   0.92191496   0.59952554   0.25139922
    0.38228848]
 [  0.799399     1.06897282   1.3242865    0.71291232   0.12216516
    0.06328379]]",[ 0.02800494  0.09339998  0.12389273  0.0806599   0.05329742  0.03156483],"[[  7.45709487e-04   4.77614877e-03   1.05945222e-04   6.58526701e-03
    4.77271266e-03   1.24577422e-03]
 [  4.18353885e-03   4.17136569e-02   4.06389407e-02   6.61645789e-04
    2.21329558e-03   9.65249669e-04]
 [  6.13103438e-03   4.10045161e-03   4.61478769e-03   3.66385139e-03
    1.22799314e-03   5.29653325e-04]
 [  4.87061430e-02   7.32406123e-03   2.66026717e-04   1.75273128e-03
    1.84177959e-03   4.84993263e-04]
 [  7.06725037e-02   2.05773903e-02   1.98406128e-03   4.54151557e-03
    1.82910573e-03   1.01497761e-03]
 [  2.69098469e-02   3.02165056e-02   1.09617080e-02   4.09565287e-02
    3.43584042e-03   2.53481495e-03]
 [  1.53662853e-03   2.63285499e-02   5.13868322e-02   2.04887482e-02
    7.22305809e-04   1.44018726e-04]
 [  1.99622011e-02   4.62594913e-02   8.70411712e-02   3.83005956e-02
    1.11124456e-02   6.72012121e-03]
 [  4.11964052e-03   1.38745950e-03   2.90077511e-04   2.73216861e-02
    3.52167231e-02   5.09734964e-04]
 [  8.30839221e-03   5.27695175e-04   2.55083122e-04   1.28877064e-02
    1.04977636e-01   1.25395551e-01]]",[ 0.          0.01368241  0.0068535   0.01628751  0.01447705  0.01969581],[ 0.22309534  0.1803127   0.18003938  0.17629041  0.1753757   0.20783889],[ 0.51967616  1.02095196  1.07710766  0.92065104  0.34415132  0.07402242],[ 0.08635795  0.08886108  0.10513141  0.08260325  0.0563204   0.04755945],4185.73386636,[ 2.81975161  3.02734178  3.26227972  3.19298336  3.27834528  2.86861863],[ 0.02114573  0.01603431  0.02700814  0.013819    0.02873386  0.04134251],[ 0.095   0.125   0.1275  0.1575  0.055   0.05  ]
